"","t","electricity_no_hvac","cooling_electricity","heating_electricity","dw","total_electricity","DHeating","temperature","windSpeed","windBearing","sunAltitude","GHI","nhours","cluster","cluster_train","cluster_pred","dep","m1","m2","m","mt","ml","temp_dep_h","temp_dep_c","GHI_dep","windSpeed_dep","status","temp_dep_c_m1","temp_dep_h_m1","GHI_dep_m1","windSpeed_dep_m1","windBearing_m1","temp_dep_c_m2","temp_dep_h_m2","GHI_dep_m2","windSpeed_dep_m2","windBearing_m2"
"89",2016-03-29,264.528739434743,0,21.3362073509667,"2",285.864946785709,64.0086220529001,7.94776760976106,4.49833333333333,227.333333333333,52.2567565737186,132.2819875,24,"6","3","3",1,0,0,0,0,0,3.95303071828895,0,132.2819875,4.49833333333333,0,0,0,0,0,0,0,0,0,0,0
"90",2016-03-30,260.582381315687,0,32.2905127024492,"3",292.872894018136,96.8715381073476,7.13448551013453,3.67291666666667,205.166666666667,52.6432072166182,90.8637291666667,24,"6","6","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",2016-03-31,261.418595540289,0,39.4695399989377,"4",300.888135539226,118.408619996813,7.4941688661102,1.94708333333333,215.625,53.0282728501246,104.134895833333,24,"6","6","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",2016-04-01,261.878641211203,0,18.5907951933326,"5",280.469436404536,55.7723855799979,8.84184447868896,2.27666666666667,200.666666666667,53.4118568009706,209.210779166667,24,"6","6","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",2016-04-02,1.89903867404114,0,0,"6",1.89903867404114,0,9.63614724948196,3.37958333333333,115.375,53.7938632175772,218.9465125,24,"7","7","7",1,0,0,0,0,0,2.26465107856805,0,218.9465125,3.37958333333333,0,0,0,0,0,0,0,0,0,0,0
"94",2016-04-03,5.37611101267084,0,0,"7",5.37611101267084,0,12.8835730553844,2.49708333333333,123.375,54.1741970701404,149.9863375,24,"7","7","7",1,0,0,0,0,0,0,0,149.9863375,2.49708333333333,0,0,0,0,0,0,0,0,0,0,0
"95",2016-04-04,261.687312000728,0,0.8907771763768,"1",262.578089177105,2.6723315291304,15.4071056330081,1.83083333333333,129.333333333333,54.5527641497726,129.209491666667,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",2016-04-05,257.199538577993,0.553354792492265,0.0736857325165025,"2",257.826579103002,0.221057197549508,15.7682036087916,2.12041666666667,154.25,54.9294710666944,146.441379166667,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",2016-04-06,260.636642271682,2.06949614134712,0,"3",262.706138413029,0,12.2500056149678,4.68291666666667,234.541666666667,55.3042252474704,167.8654375,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",2016-04-07,261.966568824124,0,0.0242577216290561,"4",261.990826545753,0.0727731648871683,10.5216058249716,4.00083333333333,218.708333333333,55.6769349312883,123.894620833333,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",2016-04-08,259.719278961756,0,0.988761807276571,"5",260.708040769033,2.96628542182971,8.66920011081815,2.42375,234.375,56.0475091652687,199.708745833333,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",2016-04-09,4.46423162105385,0,0,"6",4.46423162105385,0,8.53163810506829,1.79708333333333,48.5416666666667,56.415857798805,211.2081625,24,"7","7","7",1,0,0,0,0,0,3.36916022298172,0,211.2081625,1.79708333333333,0,0,0,0,0,0,0,0,0,0,0
"101",2016-04-10,3.158487300823,0,0,"7",3.158487300823,0,8.60990842348438,2.50916666666667,50.625,56.7818914769272,135.230458333333,24,"7","7","7",1,0,0,0,0,0,3.29088990456563,0,135.230458333333,2.50916666666667,0,0,0,0,0,0,0,0,0,0,0
"102",2016-04-11,259.173052982034,0,6.95490839252081,"1",266.127961374555,20.8647251775624,9.59714932644242,2.40125,29.4166666666667,57.1455216326821,104.2677125,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",2016-04-12,258.76265673758,0,9.2423114834529,"2",268.004968221033,27.7269344503587,11.0329319129614,1.84083333333333,54.75,57.5066604785313,78.49595,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",2016-04-13,259.851544059246,0,5.17479536625355,"3",265.0263394255,15.5243860987606,12.7470651199752,2.02333333333333,197.583333333333,57.8652209967585,182.374470833333,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",2016-04-14,261.78442591886,0,0.0599828280631707,"4",261.844408746923,0.179948484189512,9.52160529381873,2.74125,293.75,58.22111692889,88.9774458333333,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",2016-04-15,262.304679278838,0,5.42092488869938,"5",267.725604167538,16.2627746660981,8.47441092090578,2.75375,158.729166666667,58.5742627641278,113.303170833333,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",2016-04-16,5.45574548763384,0,0,"6",5.45574548763384,0,10.2161264642194,3.91625,187.416666666667,58.9245737268007,120.740070833333,24,"7","7","7",1,0,0,0,0,0,1.68467186383059,0,120.740070833333,3.91625,0,0,0,0,0,0,0,0,0,0,0
"108",2016-04-17,2.71459465085871,0,0,"7",2.71459465085871,0,9.12904312080849,4.02,265.875,59.2719657628389,160.645079166667,24,"7","7","7",1,0,0,0,0,0,2.77175520724152,0,160.645079166667,4.02,0,0,0,0,0,0,0,0,0,0,0
"109",2016-04-18,261.63372100064,0,7.23981093722597,"1",268.873531937866,21.7194328116779,7.67508567368299,4.01958333333333,261.083333333333,59.6163555252893,223.1541,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110",2016-04-19,257.637739494152,0,3.94260534898306,"2",261.580344843135,11.8278160469492,10.2653753668058,6.88625,269.666666666667,59.9576603588795,181.744158333333,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",2016-04-20,260.452979524545,0,6.31083180965703,"3",266.763811334202,18.9324954289711,9.30499768986668,4.48625,289.458333333333,60.2957982836599,178.656416666667,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",2016-04-21,261.43809493381,0.933497498546481,0.720051530723978,"4",263.09164396308,2.16015459217193,9.23565330926849,2.83375,282.5,60.6306879777463,270.506291666667,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",2016-04-22,261.980856751941,6.43855905179973,0,"5",268.419415803741,0,9.39643714628705,3.145,295.875,60.9622487591994,272.4179875,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",2016-04-23,1.96230673419991,0,0,"6",1.96230673419991,0,7.93886604092269,3.40416666666667,294.375,61.290400567085,209.090775,24,"7","7","7",1,0,0,0,0,0,3.96193228712732,0,209.090775,3.40416666666667,0,0,0,0,0,0,0,0,0,0,0
"115",2016-04-24,5.6593165615877,0,0,"7",5.6593165615877,0,5.36867620562793,3.77291666666667,275.25,61.6150639417618,212.111970833333,24,"7","7","7",1,0,0,0,0,0,6.53212212242208,0,212.111970833333,3.77291666666667,0,0,0,0,0,0,0,0,0,0,0
"116",2016-04-25,257.88842374833,0,5.79812355191584,"1",263.686547300245,15.6549335901728,5.40046214995996,3.69958333333333,230.875,61.9361600044604,232.850083333333,24,"4","2","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",2016-04-26,258.566026992014,0,5.30024020869578,"2",263.86626720071,14.3106485634786,5.37006686742897,4.19,195.541666666667,62.2536104362222,209.787504166667,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",2016-04-27,261.234654519106,0,5.47718150013606,"3",266.711836019242,16.3772931663696,5.12153095906806,5.0825,191.416666666667,62.5673374562816,186.3965625,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",2016-04-28,260.993907017551,0,7.87273957173008,"4",268.866646589281,23.5443298858972,5.7842085951598,4.57833333333333,229.208333333333,62.8772637999839,219.1898625,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",2016-04-29,258.238443471404,0,5.08851793448381,"5",263.326961405888,15.2655538034514,8.72604956549174,3.32458333333333,156.708333333333,63.1833126963521,257.3667,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",2016-04-30,2.22705894826909,0,0,"6",2.22705894826909,0,12.9410084708234,2.7675,112.125,63.4854078454165,230.070270833333,24,"7","7","7",1,0,0,0,0,0,0,0,230.070270833333,2.7675,0,0,0,0,0,0,0,0,0,0,0
"122",2016-05-01,5.53173070745022,0,0,"7",5.53173070745022,0,13.6631666144051,3.30166666666667,34.9166666666667,63.7834733954525,250.3229875,24,"7","7","7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",2016-05-02,260.394470900109,167.084596274355,0,"1",427.479067174464,0,13.8662302569756,2.85,51.0833333333333,64.0774339202783,283.52465,24,"5","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",2016-05-03,262.948763531041,139.698218740969,0,"2",402.64698227201,0,12.6861732274284,2.38583333333333,189.583333333333,64.3672143967804,224.255120833333,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",2016-05-04,262.25501724813,79.3352880211209,0,"3",341.590305269251,0,10.9304010695429,3.7675,324.416666666667,64.6527401828642,172.214854166667,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",2016-05-05,261.313323018954,126.417140722086,0,"4",387.730463741039,0,14.3087876024886,1.7875,73.1458333333333,64.9339369960297,289.575370833333,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",2016-05-06,259.26251413307,181.780340516792,0,"5",441.042854649861,0,17.5117464858093,2.82833333333333,81,65.2107308928046,291.6523625,24,"5","5","5",1,0,0,0,0,0,0,0,291.6523625,2.82833333333333,0,0,0,0,0,0,0,0,0,0,0
"128",2016-05-07,4.33335308700677,4.5185980557479,0,"6",8.85195114275468,0,19.2789196725465,3.76583333333333,87.4583333333333,65.4830482492818,301.2763875,24,"7","7","7",1,0,0,0,0,0,0,7.37812134449653,301.2763875,3.76583333333333,0,0,0,0,0,0,0,0,0,0,0
"129",2016-05-08,4.11453842075785,16.5805792653325,0,"7",20.6951176860904,0,19.2969490609109,4.00458333333333,76.5,65.7508157430278,283.056570833333,24,"7","7","7",1,0,0,0,0,0,0,7.39615073286087,283.056570833333,4.00458333333333,0,0,0,0,0,0,0,0,0,0,0
"130",2016-05-09,264.642449358157,295.201056284588,0,"1",559.843505642745,0,20.0114195355054,4.00375,78.25,66.0139603366483,283.428420833333,24,"5","5","5",1,0,0,0,0,0,0,8.11062120745538,283.428420833333,4.00375,0,0,0,0,0,0,0,0,0,0,0
"131",2016-05-10,263.679744302327,252.476971073798,0,"2",516.156715376125,0,19.5306548769575,3.92958333333333,80.9583333333333,66.2724092633234,299.114916666667,24,"5","5","5",1,0,0,0,0,0,0,7.62985654890745,299.114916666667,3.92958333333333,0,0,0,0,0,0,0,0,0,0,0
"132",2016-05-11,262.984373544834,270.199165073877,0,"3",533.18353861871,0,20.094440436986,3.24,76.4583333333333,66.5260900146297,279.888620833333,24,"5","5","5",1,0,0,0,0,0,0,8.19364210893601,279.888620833333,3.24,0,0,0,0,0,0,0,0,0,0,0
"133",2016-05-12,261.231680358441,236.987125213351,0,"4",498.218805571792,0,19.6006098075618,4.15416666666667,55,66.7749303310023,260.481179166667,24,"5","5","5",1,0,0,0,0,0,0,7.69981147951178,260.481179166667,4.15416666666667,0,0,0,0,0,0,0,0,0,0,0
"134",2016-05-13,260.136346809914,211.953917097938,0,"5",472.090263907852,0,17.5828074777437,3.64083333333333,82.5833333333333,67.0188581951922,287.412275,24,"5","5","5",1,0,0,0,0,0,0,0,287.412275,3.64083333333333,0,0,0,0,0,0,0,0,0,0,0
"135",2016-05-14,3.47753894784712,0,0,"6",3.47753894784712,0,11.2989263827814,4.65583333333333,286.25,67.2578018290969,242.392233333333,24,"7","7","7",1,0,0,0,0,0,0.6018719452686,0,242.392233333333,4.65583333333333,0,0,0,0,0,0,0,0,0,0,0
"136",2016-05-15,4.0577966849355,0,0,"7",4.0577966849355,0,9.27005276205574,5.08166666666667,265.75,67.4916896943538,258.976666666667,24,"7","7","7",1,0,0,0,0,0,2.63074556599427,0,258.976666666667,5.08166666666667,0,0,0,0,0,0,0,0,0,0,0
"137",2016-05-16,261.115562767794,74.4802187893851,0,"1",335.595781557179,0,10.090127769689,5.26125,264,67.720450497092,228.742016666667,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",2016-05-17,258.74772447486,46.8958220005614,0,"2",305.643546475422,0,9.84703029634123,4.23,264.291666666667,67.9440131972489,138.955604166667,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",2016-05-18,261.939631483708,88.9825373471786,0,"3",350.922168830887,0,14.5622654583366,2.33958333333333,210.979166666667,68.162307022859,227.079183333333,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",2016-05-19,261.998713740277,132.661562746689,0,"4",394.660276486966,0,17.5320374739816,2.2575,122.791666666667,68.3752614897175,248.0692375,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",2016-05-20,260.146787173124,152.090518792127,0,"5",412.237305965251,0,17.8223659803881,3.46791666666667,242.958333333333,68.5828064268163,252.784570833333,24,"5","5","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",2016-05-21,2.47721940091907,0,0,"6",2.47721940091907,0,19.1504408022183,2.29625,216.5,68.7848720079393,245.4830875,24,"7","7","7",1,0,0,0,0,0,0,7.24964247416831,245.4830875,2.29625,0,0,0,0,0,0,0,0,0,0,0
"143",2016-05-22,4.45614628815802,15.5093060518207,0,"7",19.9654523399787,0,21.9376680653029,3.31666666666667,129.708333333333,68.9813887897739,281.820325,24,"7","7","7",1,0,0,0,0,0,0,10.0368697372529,281.820325,3.31666666666667,0,0,0,0,0,0,0,0,0,0,0
"144",2016-05-23,262.600742405678,304.511037627262,0,"1",567.111780032941,0,21.705513133133,2.95125,200.375,69.1722877568813,215.707766666667,24,"5","5","5",1,0,0,0,0,0,0,9.80471480508297,215.707766666667,2.95125,0,0,0,0,0,0,0,0,0,0,0
"145",2016-05-24,261.811519968623,150.775169172997,0,"2",412.58668914162,0,16.2281191649271,4.05208333333333,294.166666666667,69.3575003738245,130.807704166667,24,"5","5","5",1,0,0,0,0,0,0,0,130.807704166667,4.05208333333333,0,0,0,0,0,0,0,0,0,0,0
"146",2016-05-25,262.026204639271,76.4109757371236,0,"3",338.437180376395,0,14.1512954859781,4.01833333333333,275.5,69.5369586447122,102.535066666667,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",2016-05-26,262.095142097546,58.9235762589387,0,"4",321.018718356485,0,14.3127502920239,2.84583333333333,279.916666666667,69.7105951803719,108.677325,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",2016-05-27,264.211063832785,97.7765077552825,0,"5",361.987571588067,0,15.9385523836412,1.78166666666667,254.916666666667,69.8783432732928,203.884425,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",2016-05-28,2.60266416248978,0,0,"6",2.60266416248978,0,18.735053040881,2.07666666666667,26,70.0401369804266,241.050108333333,24,"7","7","7",1,0,0,0,0,0,0,6.83425471283101,241.050108333333,2.07666666666667,0,0,0,0,0,0,0,0,0,0,0
"150",2016-05-29,4.46671560751681,0.0510372535748111,0,"7",4.51775286109162,0,21.7163352666941,3.36166666666667,51.375,70.1959112138444,252.934420833333,24,"7","7","7",1,0,0,0,0,0,0,9.81553693864406,252.934420833333,3.36166666666667,0,0,0,0,0,0,0,0,0,0,0
"151",2016-05-30,260.915693357953,284.527535862666,0,"1",545.443229220618,0,21.66858061303,3.76458333333333,66.8333333333333,70.345601839172,228.633875,24,"5","5","5",1,0,0,0,0,0,0,9.76778228498002,228.633875,3.76458333333333,0,0,0,0,0,0,0,0,0,0,0
"152",2016-05-31,259.435754337463,218.218939430226,0,"2",477.654693767689,0,20.1698250272311,1.96625,26.875,70.4891457816267,220.805933333333,24,"5","5","5",1,0,0,0,0,0,0,8.26902669918111,220.805933333333,1.96625,0,0,0,0,0,0,0,0,0,0,0
"153",2016-06-01,261.227944380144,159.82976947903,0,"3",421.057713859174,0,19.5122375119013,2.4075,51.9166666666667,70.626481139388,134.339670833333,24,"5","5","5",1,0,0,0,0,0,0,7.61143918385126,134.339670833333,2.4075,0,0,0,0,0,0,0,0,0,0,0
"154",2016-06-02,262.926122816469,199.003065149455,0,"4",461.929187965923,0,20.543801813352,2.4575,62.9583333333333,70.7575473039194,231.390675,24,"5","5","5",1,0,0,0,0,0,0,8.64300348530196,231.390675,2.4575,0,0,0,0,0,0,0,0,0,0,0
"155",2016-06-03,260.914183906566,248.711532757812,0,"5",509.625716664378,0,22.1134871473976,3.44125,57.75,70.8822850867569,294.225045833333,24,"5","5","5",1,0,0,0,0,0,0,10.2126888193476,294.225045833333,3.44125,0,0,0,0,0,0,0,0,0,0,0
"156",2016-06-04,2.43095532941216,14.1785667366859,0,"6",16.6095220660981,0,22.5324254914967,1.97666666666667,45.0833333333333,71.0006368521675,300.71895,24,"7","7","7",1,0,0,0,0,0,0,10.6316271634466,300.71895,1.97666666666667,0,0,0,0,0,0,0,0,0,0,0
"157",2016-06-05,3.43730479999682,48.9581885258254,0,"7",52.3954933258222,0,22.3427890854303,1.88916666666667,129,71.1125466549631,281.151716666667,24,"7","7","7",1,0,0,0,0,0,0,10.4419907573803,281.151716666667,1.88916666666667,0,0,0,0,0,0,0,0,0,0,0
"158",2016-06-06,261.807500341121,368.870549439298,0,"1",630.678049780419,0,20.8350365739549,3.085,53.0833333333333,71.2179603826508,337.437225,24,"5","5","5",1,0,0,0,0,0,0,8.93423824590484,337.437225,3.085,0,0,0,0,0,0,0,0,0,0,0
"159",2016-06-07,260.359921139438,325.743184979992,0,"2",586.10310611943,0,20.197170187874,1.70666666666667,96.125,71.3168259009859,331.048895833333,24,"5","5","5",1,0,0,0,0,0,0,8.29637185982396,331.048895833333,1.70666666666667,0,0,0,0,0,0,0,0,0,0,0
"160",2016-06-08,260.748321635912,324.389220360233,0,"3",585.137541996144,0,20.6561086348406,2.95583333333333,244.375,71.4090932018965,318.737479166667,24,"5","5","5",1,0,0,0,0,0,0,8.7553103067906,318.737479166667,2.95583333333333,0,0,0,0,0,0,0,0,0,0,0
"161",2016-06-09,261.476435481003,212.808763143758,0,"4",474.285198624761,0,18.5354497493992,2.43958333333333,245.208333333333,71.4947145526554,212.1219625,24,"5","5","5",1,0,0,0,0,0,0,0,212.1219625,2.43958333333333,0,0,0,0,0,0,0,0,0,0,0
"162",2016-06-10,260.496761932834,201.126735834275,0,"5",461.623497767109,0,16.9771046717365,4.18625,289.791666666667,71.5736446450857,316.979820833333,24,"5","5","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",2016-06-11,4.45351630275194,3.78300006946578,0,"6",8.23651637221772,0,17.5040547279814,1.94875,140.083333333333,71.6458407435305,325.766220833333,24,"7","7","7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",2016-06-12,2.69736585482872,1.39541205470551,0,"7",4.09277790953422,0,17.0133081826935,2.82666666666667,53.6666666666667,71.7112628302486,206.826283333333,24,"7","7","7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",2016-06-13,260.5258775453,158.689798685891,0,"1",419.215676231191,0,14.910493174231,2.11958333333333,51.0833333333333,71.7698737468768,117.351783333333,24,"5","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166",2016-06-14,259.269705823865,134.797650746358,0,"2",394.067356570223,0,17.262296323089,1.95625,185.375,71.8216393305765,220.9139,24,"4","5","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167",2016-06-15,260.343507352602,118.025268477315,0,"3",378.368775829917,0,15.8293354764255,1.75583333333333,174.166666666667,71.8665285434922,146.873979166667,24,"4","4","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",2016-06-16,261.62210203807,160.159582103189,0,"4",421.78168414126,0,17.7174709513782,2.1225,211.791666666667,71.9045135941771,258.624704166667,24,"5","5","5",1,0,0,0,0,0,0,0,258.624704166667,2.1225,0,0,0,0,0,0,0,0,0,0,0
"169",2016-06-17,260.8117053989,115.299861518619,0,"5",376.111566917519,0,16.1836068210644,3.28875,231.041666666667,71.9355700496971,136.963558333333,24,"4","5","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",2016-06-18,3.45428308167818,0,0,"6",3.45428308167818,0,17.2840813796097,3.32375,232.208333333333,71.9596769371911,248.0433875,24,"7","7","7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",2016-06-19,4.3104328820964,0,0,"7",4.3104328820964,0,17.3459314586735,2.35458333333333,260.333333333333,71.976816833774,254.067979166667,24,"7","7","7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",2016-06-20,257.327060301819,244.185542729198,0,"1",501.512603031018,0,17.8791410510026,2.42583333333333,242.416666666667,71.9869759437769,322.7618875,24,"5","5","5",1,0,0,0,0,0,0,0,322.7618875,2.42583333333333,0,0,0,0,0,0,0,0,0,0,0
"173",2016-06-21,264.431762538808,183.569544041152,0,"2",448.00130657996,0,18.9384370183434,3.56,220.375,71.9901441624632,180.616175,24,"5","5","5",1,0,0,0,0,0,0,7.03763869029337,180.616175,3.56,0,0,0,0,0,0,0,0,0,0,0
"174",2016-06-22,260.709753374005,235.702352869682,0,"3",496.412106243688,0,21.9554130961537,2.14708333333333,164.75,71.9863151255106,226.422329166667,24,"5","5","5",1,0,0,0,0,0,0,10.0546147681037,226.422329166667,2.14708333333333,0,0,0,0,0,0,0,0,0,0,0
"175",2016-06-23,260.670910282004,355.36620490723,0,"4",616.037115189234,0,25.5312215183505,2.62041666666667,128.583333333333,71.975486243715,330.4445,24,"5","5","5",1,0,0,0,0,0,0,13.6304231903005,330.4445,2.62041666666667,0,0,0,0,0,0,0,0,0,0,0
"176",2016-06-24,263.268669583334,464.609263096112,0,"5",727.877932679446,0,28.0251624690425,2.46291666666667,178.958333333333,71.9576587225551,335.129583333333,24,"5","5","5",1,0,0,0,0,0,0,16.1243641409925,335.129583333333,2.46291666666667,0,0,0,0,0,0,0,0,0,0,0
"177",2016-06-25,3.84969884236458,80.3656896201303,0,"6",84.2153884624949,0,26.6114136971051,2.69916666666667,128.333333333333,71.9328375664365,277.173891666667,24,"7","7","7",1,0,0,0,0,0,0,14.7106153690551,277.173891666667,2.69916666666667,0,0,0,0,0,0,0,0,0,0,0
"178",2016-06-26,3.26927619894997,56.6917907638955,0,"7",59.9610669628455,0,20.1783148411029,4.87,264.75,71.9010315676247,266.489041666667,24,"7","7","7",1,0,0,0,0,0,0,8.2775165130529,266.489041666667,4.87,0,0,0,0,0,0,0,0,0,0,0
"179",2016-06-27,262.654973561272,302.332763601872,0,"1",564.987737163144,0,18.5672829946123,2.97958333333333,248.75,71.8622532800623,271.005583333333,24,"5","5","5",1,0,0,0,0,0,0,0,271.005583333333,2.97958333333333,0,0,0,0,0,0,0,0,0,0,0
"180",2016-06-28,260.059875795675,234.124192165289,0,"2",494.184067960965,0,19.3840114707257,2.71875,262.083333333333,71.8165189784468,278.6773375,24,"5","5","5",1,0,0,0,0,0,0,7.48321314267566,278.6773375,2.71875,0,0,0,0,0,0,0,0,0,0,0
"181",2016-06-29,260.291433333259,226.327171738224,0,"3",486.618605071484,0,19.5126208117907,3.42916666666667,197.458333333333,71.7638486031207,235.4066375,24,"5","5","5",1,0,0,0,0,0,0,7.61182248374067,235.4066375,3.42916666666667,0,0,0,0,0,0,0,0,0,0,0
"182",2016-06-30,262.045897043962,222.433220654163,0,"4",484.479117698125,0,20.1732266244567,2.36833333333333,167,71.7042656914825,206.37805,24,"5","5","5",1,0,0,0,0,0,0,8.27242829640665,206.37805,2.36833333333333,0,0,0,0,0,0,0,0,0,0,0
"183",2016-07-01,263.264694992392,257.846543827865,0,"5",521.111238820257,0,22.4280290380931,3.09625,195,71.6377972967794,252.521558333333,24,"5","5","5",1,0,0,0,0,0,0,10.5272307100431,252.521558333333,3.09625,0,0,0,0,0,0,0,0,0,0,0
"184",2016-07-02,5.05768086441949,0,0,"6",5.05768086441949,0,19.433376131495,3.54375,220.791666666667,71.5644738952642,125.198079166667,24,"7","7","7",1,0,0,0,0,0,0,7.53257780344495,125.198079166667,3.54375,0,0,0,0,0,0,0,0,0,0,0
"185",2016-07-03,2.64444104705481,0.135681793031434,0,"7",2.78012284008624,0,16.9706199766301,3.48583333333333,254.5,71.4843292828131,291.467316666667,24,"7","7","7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",2016-07-04,263.325855287435,250.090806221271,0,"1",513.416661508706,0,17.5705316520001,2.33166666666667,247.458333333333,71.3974004621859,291.192275,24,"5","5","5",1,0,0,0,0,0,0,0,291.192275,2.33166666666667,0,0,0,0,0,0,0,0,0,0,0
